gamma,delta,rho
0.056262626263,-0.272727272727,0.956848082133
0.079393939394,-0.272727272727,0.939712143918
0.102525252525,-0.272727272727,0.922922000372
0.125656565657,-0.272727272727,0.906474218275
0.148787878788,-0.272727272727,0.890364531727
0.171919191919,-0.272727272727,0.874588979470
0.195050505051,-0.272727272727,0.859143282728
0.218181818182,-0.272727272727,0.844023458300
0.241313131313,-0.272727272727,0.829224913669
0.264444444444,-0.272727272727,0.814743910241
0.287575757576,-0.272727272727,0.800575652288
0.310707070707,-0.272727272727,0.786716087116
0.333838383838,-0.272727272727,0.773160804063
0.356969696970,-0.272727272727,0.759905473421
0.380101010101,-0.272727272727,0.746945718432
0.403232323232,-0.272727272727,0.734277196403
0.426363636364,-0.272727272727,0.721895390490
0.449494949495,-0.272727272727,0.709796061487
0.472626262626,-0.272727272727,0.697974758282
0.495757575758,-0.272727272727,0.686426986083
0.518888888889,-0.272727272727,0.675148497266
0.542020202020,-0.272727272727,0.664134836236
0.565151515152,-0.272727272727,0.653381466858
0.588282828283,-0.272727272727,0.642884413239
0.611414141414,-0.272727272727,0.632638941036
0.634545454545,-0.272727272727,0.622640845815
0.657676767677,-0.272727272727,0.612886057734
0.680808080808,-0.272727272727,0.603369939978
0.703939393939,-0.272727272727,0.594088509683
0.727070707071,-0.272727272727,0.585037350967
0.750202020202,-0.272727272727,0.576212343212
0.773333333333,-0.272727272727,0.567609431887
0.796464646465,-0.272727272727,0.559224553938
0.819595959596,-0.272727272727,0.551053422329
0.842727272727,-0.272727272727,0.543092192621
0.865858585859,-0.272727272727,0.536433942631
0.888989898990,-0.272727272727,0.535489574148
0.912121212121,-0.272727272727,0.536368844972
0.935252525253,-0.272727272727,0.539271426253
0.958383838384,-0.272727272727,0.544331254034
0.981515151515,-0.272727272727,0.551591083657
1.004646464646,-0.272727272727,0.560998507615
1.027777777778,-0.272727272727,0.572425786377
1.050909090909,-0.272727272727,0.585702525382
1.074040404040,-0.272727272727,0.600646868819
1.097171717172,-0.272727272727,0.617087455889
1.120303030303,-0.272727272727,0.634874743399
1.143434343434,-0.272727272727,0.653884293978
1.166565656566,-0.272727272727,0.674015642146
1.189696969697,-0.272727272727,0.695189118619
1.212828282828,-0.272727272727,0.717342198010
1.235959595960,-0.272727272727,0.740426510844
1.259090909091,-0.272727272727,0.764404309214
1.282222222222,-0.272727272727,0.789246740759
1.305353535354,-0.272727272727,0.814931393282
1.328484848485,-0.272727272727,0.841441307287
1.351616161616,-0.272727272727,0.868763807226
1.374747474747,-0.272727272727,0.896889245138
1.397878787879,-0.272727272727,0.925810978982
1.421010101010,-0.272727272727,0.955523729563
1.444141414141,-0.272727272727,0.986024497950
0.010000000000,-0.252525252525,0.992049198635
0.033131313131,-0.252525252525,0.973923082348
0.056262626263,-0.252525252525,0.956157424668
0.079393939394,-0.252525252525,0.938749718330
0.102525252525,-0.252525252525,0.921695772569
0.125656565657,-0.252525252525,0.904991618141
0.148787878788,-0.252525252525,0.888633260663
0.171919191919,-0.252525252525,0.872616509757
0.195050505051,-0.252525252525,0.856937290847
0.218181818182,-0.252525252525,0.841591343289
0.241313131313,-0.252525252525,0.826574465947
0.264444444444,-0.252525252525,0.811882248003
0.287575757576,-0.252525252525,0.797510741499
0.310707070707,-0.252525252525,0.783455336280
0.333838383838,-0.252525252525,0.769711763628
0.356969696970,-0.252525252525,0.756275474613
0.380101010101,-0.252525252525,0.743142278267
0.403232323232,-0.252525252525,0.730307757870
0.426363636364,-0.252525252525,0.717767220850
0.449494949495,-0.252525252525,0.705516330752
0.472626262626,-0.252525252525,0.693550871476
0.495757575758,-0.252525252525,0.681866041820
0.518888888889,-0.252525252525,0.670457555418
0.542020202020,-0.252525252525,0.659320984558
0.565151515152,-0.252525252525,0.648451846096
0.588282828283,-0.252525252525,0.637845501125
0.611414141414,-0.252525252525,0.627497814187
0.634545454545,-0.252525252525,0.617404246952
0.657676767677,-0.252525252525,0.607560216980
0.680808080808,-0.252525252525,0.597961865832
0.703939393939,-0.252525252525,0.588604273742
0.727070707071,-0.252525252525,0.579483316513
0.750202020202,-0.252525252525,0.570595028000
0.773333333333,-0.252525252525,0.561934721920
0.796464646465,-0.252525252525,0.553498267123
0.819595959596,-0.252525252525,0.545281803381
0.842727272727,-0.252525252525,0.537280989350
0.865858585859,-0.252525252525,0.529491659254
0.888989898990,-0.252525252525,0.524505617099
0.912121212121,-0.252525252525,0.523891210561
0.935252525253,-0.252525252525,0.524992183529
0.958383838384,-0.252525252525,0.527972245235
0.981515151515,-0.252525252525,0.532942550463
1.004646464646,-0.252525252525,0.539943926779
1.027777777778,-0.252525252525,0.548943720383
1.050909090909,-0.252525252525,0.559847950936
1.074040404040,-0.252525252525,0.572523858200
1.097171717172,-0.252525252525,0.586823203345
1.120303030303,-0.252525252525,0.602600311337
1.143434343434,-0.252525252525,0.619723042004
1.166565656566,-0.252525252525,0.638077568278
1.189696969697,-0.252525252525,0.657569095234
1.212828282828,-0.252525252525,0.678120493890
1.235959595960,-0.252525252525,0.699669837953
1.259090909091,-0.252525252525,0.722167894278
1.282222222222,-0.252525252525,0.745575875048
1.305353535354,-0.252525252525,0.769863186788
1.328484848485,-0.252525252525,0.795006165694
1.351616161616,-0.252525252525,0.820986265315
1.374747474747,-0.252525252525,0.847789289460
1.397878787879,-0.252525252525,0.875404216116
1.421010101010,-0.252525252525,0.903823383272
1.444141414141,-0.252525252525,0.933040243570
1.467272727273,-0.252525252525,0.963051302784
1.490404040404,-0.252525252525,0.993854051216
0.010000000000,-0.232323232323,0.991919060712
0.033131313131,-0.232323232323,0.973497157301
0.056262626263,-0.232323232323,0.955443511252
0.079393939394,-0.232323232323,0.937755255923
0.102525252525,-0.232323232323,0.920428512576
0.125656565657,-0.232323232323,0.903459425684
0.148787878788,-0.232323232323,0.886843725973
0.171919191919,-0.232323232323,0.870577522506
0.195050505051,-0.232323232323,0.854656629382
0.218181818182,-0.232323232323,0.839076814716
0.241313131313,-0.232323232323,0.823833801838
0.264444444444,-0.232323232323,0.808923482546
0.287575757576,-0.232323232323,0.794341661281
0.310707070707,-0.232323232323,0.780083620355
0.333838383838,-0.232323232323,0.766145352275
0.356969696970,-0.232323232323,0.752521997929
0.380101010101,-0.232323232323,0.739209588390
0.403232323232,-0.232323232323,0.726203399056
0.426363636364,-0.232323232323,0.713499071543
0.449494949495,-0.232323232323,0.701092008684
0.472626262626,-0.232323232323,0.688977753702
0.495757575758,-0.232323232323,0.677151811868
0.518888888889,-0.232323232323,0.665609628029
0.542020202020,-0.232323232323,0.654346669302
0.565151515152,-0.232323232323,0.643358471106
0.588282828283,-0.232323232323,0.632640331489
0.611414141414,-0.232323232323,0.622187941653
0.634545454545,-0.232323232323,0.611996825946
0.657676767677,-0.232323232323,0.602062246715
0.680808080808,-0.232323232323,0.592380034353
0.703939393939,-0.232323232323,0.582945577708
0.727070707071,-0.232323232323,0.573754618819
0.750202020202,-0.232323232323,0.564802542651
0.773333333333,-0.232323232323,0.556085247547
0.796464646465,-0.232323232323,0.547598153768
0.819595959596,-0.232323232323,0.539337109192
0.842727272727,-0.232323232323,0.531297964908
0.865858585859,-0.232323232323,0.523476481419
0.888989898990,-0.232323232323,0.515868633911
0.912121212121,-0.232323232323,0.512778576445
0.935252525253,-0.232323232323,0.512500792725
0.958383838384,-0.232323232323,0.513836413142
0.981515151515,-0.232323232323,0.516918648830
1.004646464646,-0.232323232323,0.521838729244
1.027777777778,-0.232323232323,0.528634083622
1.050909090909,-0.232323232323,0.537285462490
1.074040404040,-0.232323232323,0.547724481912
1.097171717172,-0.232323232323,0.559849552810
1.120303030303,-0.232323232323,0.573542177719
1.143434343434,-0.232323232323,0.588681176065
1.166565656566,-0.232323232323,0.605152743417
1.189696969697,-0.232323232323,0.622855541949
1.212828282828,-0.232323232323,0.641702519083
1.235959595960,-0.232323232323,0.661620965227
1.259090909091,-0.232323232323,0.682551103645
1.282222222222,-0.232323232323,0.704444287250
1.305353535354,-0.232323232323,0.727261574998
1.328484848485,-0.232323232323,0.750971550434
1.351616161616,-0.232323232323,0.775549501182
1.374747474747,-0.232323232323,0.800975732655
1.397878787879,-0.232323232323,0.827235076599
1.421010101010,-0.232323232323,0.854315365376
1.444141414141,-0.232323232323,0.882207585472
1.467272727273,-0.232323232323,0.910905136790
1.490404040404,-0.232323232323,0.940402471066
1.513535353535,-0.232323232323,0.970696657636
0.010000000000,-0.212121212121,0.991784313388
0.033131313131,-0.212121212121,0.973056402989
0.056262626263,-0.212121212121,0.954705406222
0.079393939394,-0.212121212121,0.936727096323
0.102525252525,-0.212121212121,0.919118220115
0.125656565657,-0.212121212121,0.901874777497
0.148787878788,-0.212121212121,0.884992836322
0.171919191919,-0.212121212121,0.868468390535
0.195050505051,-0.212121212121,0.852297272010
0.218181818182,-0.212121212121,0.836475351241
0.241313131313,-0.212121212121,0.820998370438
0.264444444444,-0.212121212121,0.805862141062
0.287575757576,-0.212121212121,0.791062335337
0.310707070707,-0.212121212121,0.776594680737
0.333838383838,-0.212121212121,0.762454639176
0.356969696970,-0.212121212121,0.748637912809
0.380101010101,-0.212121212121,0.735140003031
0.403232323232,-0.212121212121,0.721956449494
0.426363636364,-0.212121212121,0.709082707293
0.449494949495,-0.212121212121,0.696514380315
0.472626262626,-0.212121212121,0.684246680258
0.495757575758,-0.212121212121,0.672275158489
0.518888888889,-0.212121212121,0.660595283312
0.542020202020,-0.212121212121,0.649202316705
0.565151515152,-0.212121212121,0.638091802477
0.588282828283,-0.212121212121,0.627259174355
0.611414141414,-0.212121212121,0.616699723470
0.634545454545,-0.212121212121,0.606409072884
0.657676767677,-0.212121212121,0.596382386485
0.680808080808,-0.212121212121,0.586615137472
0.703939393939,-0.212121212121,0.577102979052
0.727070707071,-0.212121212121,0.567841372232
0.750202020202,-0.212121212121,0.558825761124
0.773333333333,-0.212121212121,0.550051592159
0.796464646465,-0.212121212121,0.541514817626
0.819595959596,-0.212121212121,0.533210642637
0.842727272727,-0.212121212121,0.525134803335
0.865858585859,-0.212121212121,0.517283180254
0.888989898990,-0.212121212121,0.509651531176
0.912121212121,-0.212121212121,0.502606865029
0.935252525253,-0.212121212121,0.501283254660
0.958383838384,-0.212121212121,0.501347973941
0.981515151515,-0.212121212121,0.502929448534
1.004646464646,-0.212121212121,0.506135214434
1.027777777778,-0.212121212121,0.511039417454
1.050909090909,-0.212121212121,0.517675211659
1.074040404040,-0.212121212121,0.526032060395
1.097171717172,-0.212121212121,0.536061269712
1.120303030303,-0.212121212121,0.547686009542
1.143434343434,-0.212121212121,0.560813369162
1.166565656566,-0.212121212121,0.575344899212
1.189696969697,-0.212121212121,0.591184891586
1.212828282828,-0.212121212121,0.608245428417
1.235959595960,-0.212121212121,0.626448852593
1.259090909091,-0.212121212121,0.645728397588
1.282222222222,-0.212121212121,0.666027923686
1.305353535354,-0.212121212121,0.687300799054
1.328484848485,-0.212121212121,0.709508737072
1.351616161616,-0.212121212121,0.732620578259
1.374747474747,-0.212121212121,0.756611183287
1.397878787879,-0.212121212121,0.781460206987
1.421010101010,-0.212121212121,0.807151594680
1.444141414141,-0.212121212121,0.833672653675
1.467272727273,-0.212121212121,0.861013526992
1.490404040404,-0.212121212121,0.889166505583
1.513535353535,-0.212121212121,0.918125749241
1.536666666667,-0.212121212121,0.947887427954
1.559797979798,-0.212121212121,0.978448510171
0.010000000000,-0.191919191919,0.991645561180
0.033131313131,-0.191919191919,0.972601749268
0.056262626263,-0.191919191919,0.953941792250
0.079393939394,-0.191919191919,0.935663442526
0.102525252525,-0.191919191919,0.917762480958
0.125656565657,-0.191919191919,0.900234699249
0.148787878788,-0.191919191919,0.883077332169
0.171919191919,-0.191919191919,0.866285232827
0.195050505051,-0.191919191919,0.849854875532
0.218181818182,-0.191919191919,0.833782015376
0.241313131313,-0.191919191919,0.818062491715
0.264444444444,-0.191919191919,0.802692083443
0.287575757576,-0.191919191919,0.787666554792
0.310707070707,-0.191919191919,0.772981553909
0.333838383838,-0.191919191919,0.758632641046
0.356969696970,-0.191919191919,0.744615562305
0.380101010101,-0.191919191919,0.730925650430
0.403232323232,-0.191919191919,0.717558532547
0.426363636364,-0.191919191919,0.704509617532
0.449494949495,-0.191919191919,0.691774362633
0.472626262626,-0.191919191919,0.679348181388
0.495757575758,-0.191919191919,0.667226519105
0.518888888889,-0.191919191919,0.655404590067
0.542020202020,-0.191919191919,0.643877989377
0.565151515152,-0.191919191919,0.632641886637
0.588282828283,-0.191919191919,0.621691637057
0.611414141414,-0.191919191919,0.611022772297
0.634545454545,-0.191919191919,0.600630273085
0.657676767677,-0.191919191919,0.590509593487
0.680808080808,-0.191919191919,0.580656462428
0.703939393939,-0.191919191919,0.571065809574
0.727070707071,-0.191919191919,0.561733349913
0.750202020202,-0.191919191919,0.552654402277
0.773333333333,-0.191919191919,0.543824259610
0.796464646465,-0.191919191919,0.535238624318
0.819595959596,-0.191919191919,0.526892632235
0.842727272727,-0.191919191919,0.518782349216
0.865858585859,-0.191919191919,0.510903120511
0.888989898990,-0.191919191919,0.503250503767
0.912121212121,-0.191919191919,0.495820379168
0.935252525253,-0.191919191919,0.490961032020
0.958383838384,-0.191919191919,0.490052966335
0.981515151515,-0.191919191919,0.490465641955
1.004646464646,-0.191919191919,0.492302817370
1.027777777778,-0.191919191919,0.495650643738
1.050909090909,-0.191919191919,0.500569105215
1.074040404040,-0.191919191919,0.507086142337
1.097171717172,-0.191919191919,0.515197329223
1.120303030303,-0.191919191919,0.524868530923
1.143434343434,-0.191919191919,0.536042554112
1.166565656566,-0.191919191919,0.548647897913
1.189696969697,-0.191919191919,0.562606328866
1.212828282828,-0.191919191919,0.577839402024
1.235959595960,-0.191919191919,0.594272783263
1.259090909091,-0.191919191919,0.611839093238
1.282222222222,-0.191919191919,0.630478882899
1.305353535354,-0.191919191919,0.650140873237
1.328484848485,-0.191919191919,0.670781566994
1.351616161616,-0.191919191919,0.692364593730
1.374747474747,-0.191919191919,0.714859691332
1.397878787879,-0.191919191919,0.738242083001
1.421010101010,-0.191919191919,0.762491373271
1.444141414141,-0.191919191919,0.787591427685
1.467272727273,-0.191919191919,0.813528807125
1.490404040404,-0.191919191919,0.840293185393
1.513535353535,-0.191919191919,0.867876338940
1.536666666667,-0.191919191919,0.896272179667
1.559797979798,-0.191919191919,0.925475750412
1.582929292929,-0.191919191919,0.955483476161
1.606060606061,-0.191919191919,0.986293961142
0.010000000000,-0.171717171717,0.991501688801
0.033131313131,-0.171717171717,0.972130667303
0.056262626263,-0.171717171717,0.953151813265
0.079393939394,-0.171717171717,0.934562087059
0.102525252525,-0.171717171717,0.916358776391
0.125656565657,-0.171717171717,0.898536942404
0.148787878788,-0.171717171717,0.881093367399
0.171919191919,-0.171717171717,0.864023882152
0.195050505051,-0.171717171717,0.847324633776
0.218181818182,-0.171717171717,0.830991446968
0.241313131313,-0.171717171717,0.815020338232
0.264444444444,-0.171717171717,0.799407041429
0.287575757576,-0.171717171717,0.784147298892
0.310707070707,-0.171717171717,0.769236866567
0.333838383838,-0.171717171717,0.754671378386
0.356969696970,-0.171717171717,0.740446485697
0.380101010101,-0.171717171717,0.726557494018
0.403232323232,-0.171717171717,0.713000162509
0.426363636364,-0.171717171717,0.699769818157
0.449494949495,-0.171717171717,0.686861969274
0.472626262626,-0.171717171717,0.674271939904
0.495757575758,-0.171717171717,0.661995232106
0.518888888889,-0.171717171717,0.650026919612
0.542020202020,-0.171717171717,0.638362420839
0.565151515152,-0.171717171717,0.626997157288
0.588282828283,-0.171717171717,0.615926386789
0.611414141414,-0.171717171717,0.605145126578
0.634545454545,-0.171717171717,0.594649028829
0.657676767677,-0.171717171717,0.584433015953
0.680808080808,-0.171717171717,0.574492728361
0.703939393939,-0.171717171717,0.564822967803
0.727070707071,-0.171717171717,0.555419539985
0.750202020202,-0.171717171717,0.546277586885
0.773333333333,-0.171717171717,0.537392304846
0.796464646465,-0.171717171717,0.528759226196
0.819595959596,-0.171717171717,0.520373779948
0.842727272727,-0.171717171717,0.512231349947
0.865858585859,-0.171717171717,0.504327267379
0.888989898990,-0.171717171717,0.496657363031
0.912121212121,-0.171717171717,0.489217018187
0.935252525253,-0.171717171717,0.482001856761
0.958383838384,-0.171717171717,0.479613765948
0.981515151515,-0.171717171717,0.479125529529
1.004646464646,-0.171717171717,0.479890466241
1.027777777778,-0.171717171717,0.481991813284
1.050909090909,-0.171717171717,0.485497921531
1.074040404040,-0.171717171717,0.490456447283
1.097171717172,-0.171717171717,0.496890841008
1.120303030303,-0.171717171717,0.504800306866
1.143434343434,-0.171717171717,0.514161322270
1.166565656566,-0.171717171717,0.524932193889
1.189696969697,-0.171717171717,0.537059100819
1.212828282828,-0.171717171717,0.550481246528
1.235959595960,-0.171717171717,0.565135868997
1.259090909091,-0.171717171717,0.580962058425
1.282222222222,-0.171717171717,0.597902937862
1.305353535354,-0.171717171717,0.615907115233
1.328484848485,-0.171717171717,0.634929241641
1.351616161616,-0.171717171717,0.654930010453
1.374747474747,-0.171717171717,0.675875775913
1.397878787879,-0.171717171717,0.697738250422
1.421010101010,-0.171717171717,0.720493777166
1.444141414141,-0.171717171717,0.744122520905
1.467272727273,-0.171717171717,0.768608383847
1.490404040404,-0.171717171717,0.793938189136
1.513535353535,-0.171717171717,0.820101306603
1.536666666667,-0.171717171717,0.847089298776
1.559797979798,-0.171717171717,0.874895344031
1.582929292929,-0.171717171717,0.903514805610
1.606060606061,-0.171717171717,0.932943086372
1.629191919192,-0.171717171717,0.963178142672
1.652323232323,-0.171717171717,0.994219465170
0.010000000000,-0.151515151515,0.991353424283
0.033131313131,-0.151515151515,0.971642670684
0.056262626263,-0.151515151515,0.952333470077
0.079393939394,-0.151515151515,0.933421851260
0.102525252525,-0.151515151515,0.914904413080
0.125656565657,-0.151515151515,0.896777376669
0.148787878788,-0.151515151515,0.879037134641
0.171919191919,-0.151515151515,0.861679702354
0.195050505051,-0.151515151515,0.844701331051
0.218181818182,-0.151515151515,0.828097968333
0.241313131313,-0.151515151515,0.811865553843
0.264444444444,-0.151515151515,0.795999937393
0.287575757576,-0.151515151515,0.780497075121
0.310707070707,-0.151515151515,0.765352563973
0.333838383838,-0.151515151515,0.750562191013
0.356969696970,-0.151515151515,0.736121417963
0.380101010101,-0.151515151515,0.722025929324
0.403232323232,-0.151515151515,0.708271330117
0.426363636364,-0.151515151515,0.694852982308
0.449494949495,-0.151515151515,0.681766332164
0.472626262626,-0.151515151515,0.669006645197
0.495757575758,-0.151515151515,0.656569570305
0.518888888889,-0.151515151515,0.644449919462
0.542020202020,-0.151515151515,0.632643535733
0.565151515152,-0.151515151515,0.621145399667
0.588282828283,-0.151515151515,0.609950692423
0.611414141414,-0.151515151515,0.599054677363
0.634545454545,-0.151515151515,0.588452620875
0.657676767677,-0.151515151515,0.578139704824
0.680808080808,-0.151515151515,0.568111185284
0.703939393939,-0.151515151515,0.558362065369
0.727070707071,-0.151515151515,0.548887938263
0.750202020202,-0.151515151515,0.539683527356
0.773333333333,-0.151515151515,0.530744554189
0.796464646465,-0.151515151515,0.522065877914
0.819595959596,-0.151515151515,0.513643264775
0.842727272727,-0.151515151515,0.505471585731
0.865858585859,-0.151515151515,0.497546572545
0.888989898990,-0.151515151515,0.489863320253
0.912121212121,-0.151515151515,0.482417575968
0.935252525253,-0.151515151515,0.475204706193
0.958383838384,-0.151515151515,0.469786316155
0.981515151515,-0.151515151515,0.468608155398
1.004646464646,-0.151515151515,0.468542697397
1.027777777778,-0.151515151515,0.469663523847
1.050909090909,-0.151515151515,0.472036316138
1.074040404040,-0.151515151515,0.475714445445
1.097171717172,-0.151515151515,0.480735350896
1.120303030303,-0.151515151515,0.487118439049
1.143434343434,-0.151515151515,0.494865179063
1.166565656566,-0.151515151515,0.503959471320
1.189696969697,-0.151515151515,0.514372143898
1.212828282828,-0.151515151515,0.526063281783
1.235959595960,-0.151515151515,0.538987031181
1.259090909091,-0.151515151515,0.553094525917
1.282222222222,-0.151515151515,0.568337297751
1.305353535354,-0.151515151515,0.584668913566
1.328484848485,-0.151515151515,0.602046347390
1.351616161616,-0.151515151515,0.620430843557
1.374747474747,-0.151515151515,0.639788064931
1.397878787879,-0.151515151515,0.660088150851
1.421010101010,-0.151515151515,0.681305310556
1.444141414141,-0.151515151515,0.703417719869
1.467272727273,-0.151515151515,0.726406897331
1.490404040404,-0.151515151515,0.750257461708
1.513535353535,-0.151515151515,0.774956777585
1.536666666667,-0.151515151515,0.800494289819
1.559797979798,-0.151515151515,0.826861664654
1.582929292929,-0.151515151515,0.854052057108
1.606060606061,-0.151515151515,0.882060490786
1.629191919192,-0.151515151515,0.910882770993
1.652323232323,-0.151515151515,0.940516211593
1.675454545455,-0.151515151515,0.970958403981
0.010000000000,-0.131313131313,0.991199099141
0.033131313131,-0.131313131313,0.971137518463
0.056262626263,-0.131313131313,0.951485455038
0.079393939394,-0.131313131313,0.932239592436
0.102525252525,-0.131313131313,0.913396476573
0.125656565657,-0.131313131313,0.894952595170
0.148787878788,-0.131313131313,0.876904308136
0.171919191919,-0.131313131313,0.859247868540
0.195050505051,-0.131313131313,0.841979450902
0.218181818182,-0.131313131313,0.825095226267
0.241313131313,-0.131313131313,0.808591163714
0.264444444444,-0.131313131313,0.792463301036
0.287575757576,-0.131313131313,0.776707567374
0.310707070707,-0.131313131313,0.761319692227
0.333838383838,-0.131313131313,0.746295418780
0.356969696970,-0.131313131313,0.731630446802
0.380101010101,-0.131313131313,0.717320419812
0.403232323232,-0.131313131313,0.703360911963
0.426363636364,-0.131313131313,0.689747400701
0.449494949495,-0.131313131313,0.676475226805
0.472626262626,-0.131313131313,0.663539892616
0.495757575758,-0.131313131313,0.650936739730
0.518888888889,-0.131313131313,0.638661148027
0.542020202020,-0.131313131313,0.626708040257
0.565151515152,-0.131313131313,0.615072997731
0.588282828283,-0.131313131313,0.603751061348
0.611414141414,-0.131313131313,0.592737574216
0.634545454545,-0.131313131313,0.582027530892
0.657676767677,-0.131313131313,0.571616113672
0.680808080808,-0.131313131313,0.561498541388
0.703939393939,-0.131313131313,0.551669694192
0.727070707071,-0.131313131313,0.542125121984
0.750202020202,-0.131313131313,0.532859542200
0.773333333333,-0.131313131313,0.523868275099
0.796464646465,-0.131313131313,0.515146670485
0.819595959596,-0.131313131313,0.506689803680
0.842727272727,-0.131313131313,0.498492739887
0.865858585859,-0.131313131313,0.490551055021
0.888989898990,-0.131313131313,0.482858657837
0.912121212121,-0.131313131313,0.475414085722
0.935252525253,-0.131313131313,0.468209733255
0.958383838384,-0.131313131313,0.461242022891
0.981515151515,-0.131313131313,0.458694294211
1.004646464646,-0.131313131313,0.457992030531
1.027777777778,-0.131313131313,0.458351406761
1.050909090909,-0.131313131313,0.459830523762
1.074040404040,-0.131313131313,0.462480232105
1.097171717172,-0.131313131313,0.466341785258
1.120303030303,-0.131313131313,0.471444097632
1.143434343434,-0.131313131313,0.477802960202
1.166565656566,-0.131313131313,0.485421011433
1.189696969697,-0.131313131313,0.494288202368
1.212828282828,-0.131313131313,0.504384084849
1.235959595960,-0.131313131313,0.515680432321
1.259090909091,-0.131313131313,0.528143547902
1.282222222222,-0.131313131313,0.541736757625
1.305353535354,-0.131313131313,0.556422693011
1.328484848485,-0.131313131313,0.572164855861
1.351616161616,-0.131313131313,0.588928673130
1.374747474747,-0.131313131313,0.606682158126
1.397878787879,-0.131313131313,0.625396529282
1.421010101010,-0.131313131313,0.645046263934
1.444141414141,-0.131313131313,0.665608808845
1.467272727273,-0.131313131313,0.687065005343
1.490404040404,-0.131313131313,0.709398178449
1.513535353535,-0.131313131313,0.732594214358
1.536666666667,-0.131313131313,0.756641408725
1.559797979798,-0.131313131313,0.781530059856
1.582929292929,-0.131313131313,0.807252079417
1.606060606061,-0.131313131313,0.833800963679
1.629191919192,-0.131313131313,0.861171587234
1.652323232323,-0.131313131313,0.889360307716
1.675454545455,-0.131313131313,0.918363688326
1.698585858586,-0.131313131313,0.948179830759
1.721717171717,-0.131313131313,0.978808212685
0.010000000000,-0.111111111111,0.991038918495
0.033131313131,-0.111111111111,0.970613419289
0.056262626263,-0.111111111111,0.950605925111
0.079393939394,-0.111111111111,0.931013204307
0.102525252525,-0.111111111111,0.911831968015
0.125656565657,-0.111111111111,0.893058713526
0.148787878788,-0.111111111111,0.874690327346
0.171919191919,-0.111111111111,0.856722868863
0.195050505051,-0.111111111111,0.839152823762
0.218181818182,-0.111111111111,0.821976364189
0.241313131313,-0.111111111111,0.805189635079
0.264444444444,-0.111111111111,0.788788804961
0.287575757576,-0.111111111111,0.772769838572
0.310707070707,-0.111111111111,0.757128560431
0.333838383838,-0.111111111111,0.741860910905
0.356969696970,-0.111111111111,0.726962568237
0.380101010101,-0.111111111111,0.712429374719
0.403232323232,-0.111111111111,0.698256704373
0.426363636364,-0.111111111111,0.684440302959
0.449494949495,-0.111111111111,0.670975577385
0.472626262626,-0.111111111111,0.657857894838
0.495757575758,-0.111111111111,0.645082798606
0.518888888889,-0.111111111111,0.632645458508
0.542020202020,-0.111111111111,0.620541148429
0.565151515152,-0.111111111111,0.608765140839
0.588282828283,-0.111111111111,0.597312588305
0.611414141414,-0.111111111111,0.586178672081
0.634545454545,-0.111111111111,0.575358510455
0.657676767677,-0.111111111111,0.564847209565
0.680808080808,-0.111111111111,0.554639678297
0.703939393939,-0.111111111111,0.544731393645
0.727070707071,-0.111111111111,0.535117065715
0.750202020202,-0.111111111111,0.525791802698
0.773333333333,-0.111111111111,0.516750708988
0.796464646465,-0.111111111111,0.507989007279
0.819595959596,-0.111111111111,0.499501640400
0.842727272727,-0.111111111111,0.491283725918
0.865858585859,-0.111111111111,0.483330614866
0.888989898990,-0.111111111111,0.475637031719
0.912121212121,-0.111111111111,0.468198585643
0.935252525253,-0.111111111111,0.461010346289
0.958383838384,-0.111111111111,0.454067711688
0.981515151515,-0.111111111111,0.449226634812
1.004646464646,-0.111111111111,0.448042388535
1.027777777778,-0.111111111111,0.447818568269
1.050909090909,-0.111111111111,0.448603563711
1.074040404040,-0.111111111111,0.450441957496
1.097171717172,-0.111111111111,0.453372513875
1.120303030303,-0.111111111111,0.457426421053
1.143434343434,-0.111111111111,0.462626008150
1.166565656566,-0.111111111111,0.468983777401
1.189696969697,-0.111111111111,0.476502777751
1.212828282828,-0.111111111111,0.485177419963
1.235959595960,-0.111111111111,0.494994433917
1.259090909091,-0.111111111111,0.505934381047
1.282222222222,-0.111111111111,0.517973620892
1.305353535354,-0.111111111111,0.531085734174
1.328484848485,-0.111111111111,0.545243202409
1.351616161616,-0.111111111111,0.560418592976
1.374747474747,-0.111111111111,0.576585293752
1.397878787879,-0.111111111111,0.593718178337
1.421010101010,-0.111111111111,0.611794406541
1.444141414141,-0.111111111111,0.630793064798
1.467272727273,-0.111111111111,0.650695588502
1.490404040404,-0.111111111111,0.671485658611
1.513535353535,-0.111111111111,0.693149153379
1.536666666667,-0.111111111111,0.715673923493
1.559797979798,-0.111111111111,0.739049432814
1.582929292929,-0.111111111111,0.763267323367
1.606060606061,-0.111111111111,0.788320261775
1.629191919192,-0.111111111111,0.814202358946
1.652323232323,-0.111111111111,0.840909060079
1.675454545455,-0.111111111111,0.868436460036
1.698585858586,-0.111111111111,0.896782115929
1.721717171717,-0.111111111111,0.925944007938
1.744848484848,-0.111111111111,0.955920068997
1.767979797980,-0.111111111111,0.986711601655
0.010000000000,-0.090909090909,0.990873267243
0.033131313131,-0.090909090909,0.970069993899
0.056262626263,-0.090909090909,0.949693233077
0.079393939394,-0.090909090909,0.929740050026
0.102525252525,-0.090909090909,0.910207364715
0.125656565657,-0.090909090909,0.891091845922
0.148787878788,-0.090909090909,0.872390229244
0.171919191919,-0.090909090909,0.854099041781
